airline_sentiment,text,roberta_sentiment
negative,@AmericanAir Your agent sent our family on 3 diff planes to dfw that were as Late Flight due to delay as the Cancelled Flighted plane that started this #fail,-0.8641522526741028
negative,"@AmericanAir Finally got a call from AA, but it was an automated voice that hung up on me! I called back &amp; it says it'll be 2 more hours.",-0.7296943068504333
negative,@AmericanAir I've been on hold ANOTHER hour and still nothing. My Cancelled Flighted flight was supposed to be six hours from now. #Stranded,-0.8785032033920288
negative,@AmericanAir wasn't offered a flight out of PHL until TUESDAY so had to ask to be booked to Houston instead of Austin.,-0.3676154613494873
neutral,"@AmericanAir will do. I'd think, though, that a literally identical itinerary to your sample itineraries would work - maybe need to update?",0.32142144441604614
negative,"@AmericanAir I am running out of battery you have my chargers,clothes,coat,contact lenses, need to be in mtg tom need help #pathetic service",-0.7389124035835266
negative,@AmericanAir Flight 4606 from MEM to DCA delayed 6 hours! Now holding breath while they keep me trapped 3 hours to de-ice. #scareair,-0.9223706126213074
negative,@AmericanAir stuck in airplane both on way out of PHL and again in Houston. All passengers frustrated. Makes me want to avoid airline,-0.9165313243865967
negative,"@AmericanAir bag turned up, no thanks to your useless call-centre and useless website",-0.9309914112091064
negative,"@AmericanAir flight from PHL to Austin Cancelled Flighted, headed to Houston, delayed, now have to pay to rent a car and drive 3 hrs to Austin",-0.7355070114135742
negative,"@AmericanAir I understand the weather issues. I don't understand how I was not notified of the Cancelled Flightlation, and had to realize it so Late Flight.",-0.8064408302307129
negative,@AmericanAir why won't u deliver my luggage? Almost two days and holding on the phone for over 4 hrs. Help!,-0.926514208316803
positive,"@AmericanAir - Whoooo Hooooo just crossed 25,367!!! At my current pace I should reach 152,202 for the year.",0.9696477651596069
neutral,"@AmericanAir would like to talk to someone, please follow.",0.1314186304807663
negative,@AmericanAir  you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded,-0.9418262839317322
neutral,@AmericanAir @Nashinmypants lmao this is so funny,0.9170407056808472
negative,@AmericanAir have been waiting over THREE hours to talk to someone to rebook a flight due to weather. does call back service actually work??,-0.8649885058403015
negative,@AmericanAir the service received by both of us was rude and well below my expectations of your airline. That is what's most frustrating,-0.943196713924408
neutral,@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!,-0.24007906019687653
negative,@AmericanAir please DM me a way to get in touch with someone that can help. I'm platinum AA and considering quitting AA BC of this.,-0.7305395603179932
positive,@AmericanAir thanks for following up. I think it's fair to refund the ticket price and the two one way rental cars I had to buy.,0.5236021876335144
negative,@AmericanAir it was my friend. She shouldn't have been scheduled so close together at LAX then not reimbursed. It's costing her 12 hrs &amp;$250,-0.7815839648246765
positive,@AmericanAir Understood. Thanks anyway,0.6904128193855286
negative,@AmericanAir so what are you going to do for me since I can't take the option you gave me. What type of refund will you do for me?,-0.7075336575508118
positive,@AmericanAir 1) I was on 1610 today to YYZ. I had a bit of a bag issue that was cleared up beautifully. Thank you to all of the check in,0.9397030472755432
negative,@AmericanAir sounding like they just got bitch-slapped by @juliasinton948,-0.8938995003700256
negative,@AmericanAir when will tomorrow's flight Cancelled Flightlations at Dfw for AA flights be posted? We are on 2424 at 7am from LAX!,-0.11919426918029785
positive,@AmericanAir gate agent Jan L at Phoenix was at least able to get my younger daughter seated near my wife. Thank you!,0.8349412083625793
negative,@AmericanAir I've been on hold with international award reservations for almost 2 hours. 800-433-7300 keeps calling me. what is going on?,-0.7889271974563599
negative,@AmericanAir can someone actually either call back or help me figure out how I'm getting home??!,-0.44651535153388977
positive,@AmericanAir you're my early frontrunner for best airline! #oscars2016,0.9676424264907837
negative,@AmericanAir can I get home before 12 or no?,-0.012385964393615723
neutral,@AmericanAir I left something on my flight from ORD to SFO earlier today and believe it's on the plane back at ORD now. Please help.,-0.29159262776374817
negative,"@AmericanAir How is hanging up on customers because of ""high volume"" customer service? Tried to resolve via DM-still waiting.So bad. #aafail",-0.9351630806922913
negative,"@AmericanAir  I was told it would be emailed to me, but I haven't received anything yet. How can I follow-up?",-0.4809110462665558
positive,@AmericanAir all good! I'm catching the 11:10p flight tonight. Thanks for the response.,0.8495832085609436
negative,"@AmericanAir that's interesting-Agent told me so. Sadly, another booked passenger didn't make it to gate by push back so I made it on.",0.04373198747634888
negative,"@AmericanAir Flight Cancelled Flightled, website refers to 1-800#, the 1-800# hangs up on me. Not auto-rebooked. Really? Horrible company.",-0.9385408163070679
neutral,@AmericanAir booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?,0.03181447833776474
negative,@AmericanAir We have been sitting on this bird #AA1457 for 2 hrs on the dfw tarmac.  Some water would be nice.  Where's your manners?,-0.7647917866706848
negative,@AmericanAir I need to know what to do? My flight has been Cancelled Flightled and I can't speak to anyone. Help!,-0.821915328502655
negative,@americanair been calling your for 4+ hours to reschedule a flight to #DFW due to weather and your won't even let me stay on hold.....,-0.8887513279914856
negative,"@AmericanAir Thanks, she did her best. Staying the night in Dallas, new trial to Detroit via Atlanta tomorrow, assuming no Cancelled Flightlations.",0.8168699145317078
negative,@AmericanAir your customer service is a disgrace.,-0.949642539024353
positive,@AmericanAir Joanna did a WONDERFUL job!  Thank her for me?,0.9800911545753479
negative,@AmericanAir She got to the gate just in time to watch the plane push back. 5 minutes was all she needed. Glad we’ve relatives nearby.,0.7385584712028503
negative,@AmericanAir first flight is Cancelled Flightled. Been on hold for 4 hours. Need information and getting none. Help?,-0.8748798966407776
negative,@AmericanAir Get a new crystal ball. Cancelled Flight flights before weather hits to rebook me on flight during? Looking like 2 nights hotel on me.,-0.8145644664764404
negative,@AmericanAir yes. Shows Cancelled Flightled &amp; asks for her to contact you at 800 number.,-0.289138525724411
positive,@AmericanAir Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way there? Thanks.,0.26331695914268494
negative,@AmericanAir Toby hates you lol,-0.7266374826431274
positive,@AmericanAir Thanx for replying. DM sent,0.6382131576538086
negative,@AmericanAir what I am put off by is the fact that no gate supervisor has tried to come by and communicate with us.,-0.8189225196838379
negative,@AmericanAir not anymore.,-0.12374834716320038
negative,"@AmericanAir Need to change flight, but the CS # is telling me it can't take my call. Can't change online. Please help. Flight is this week.",-0.7807961702346802
neutral,@AmericanAir 48 hours and still no bag. Could have flown to Costa Rica and back by now. I had gifts for my family in my bags.,-0.5359171628952026
negative,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",-0.8730348944664001
negative,"@AmericanAir lies,lies,lies.  Worst travel experience of my life. Day 2 no clothes on vaca.  #lostluggage #unprofessional #pit #mia",-0.9533236026763916
negative,@AmericanAir @ArminRosen @ggreenwald Tell that piece of shit to get fucked... I'll fly exclusively with you for life...,-0.9359676241874695
negative,"@AmericanAir I have ""continued contacting"" your phone reps for 7 hours and am still unable to get through. That's absurd and I am livid.",-0.9464706778526306
positive,@AmericanAir thanks,0.6279581189155579
neutral,@AmericanAir probably had money on @BensonHenderson they said to hell with @Cowboycerrone lol,-0.4708505868911743
negative,@AmericanAir DFW GATE 16 to BMI agent seriously is beyond incompetent.  Never flying AA again if can be avoided #fail #pathetic,-0.936775267124176
neutral,@AmericanAir I'm going to speak with customer service at the airport tomorrow morning and see what my options are. I need a flight tomorrow,0.028474263846874237
neutral,@AmericanAir can we get a status update on flight 1457? Are we going to make it home tonight...?,0.03247992694377899
positive,@AmericanAir 🙏 in my hotel now. Thank you!,0.9131461977958679
negative,@AmericanAir I have almost 3 million miles w u so I am loyal to u.  When r u going to reciprocate?  What a joke,-0.33133184909820557
negative,"@AmericanAir Thank you for holding, we apologize for the delay in answering your call. To speak to a representative please continue to hold.",0.10238334536552429
negative,@AmericanAir Weather was not involved.,-0.11518402397632599
negative,"@AmericanAir @dogbuckeye No, I was on hold for 4 1/2 hours.  3 diff agents each w/ different information, frustrating, kept getting txfd...",-0.8524606227874756
negative,@AmericanAir I'm still on hold if you're wondering...  4 hours 37 minutes and counting.  #ServiceFail #OnHoldForever #Suboptimal,-0.9078415036201477
negative,@AmericanAir I have never seen such incompetency from a gate agent in years of business travel DFW B16 gate agent needs training or new job,-0.8930650949478149
